fpr,tpr
0.04332042594385285,0.18433179723502305
0.04356243949661181,0.18433179723502305
0.04356243949661181,0.18548387096774194
0.04404646660212972,0.18548387096774194
0.04404646660212972,0.18778801843317972
0.044288480154888676,0.18778801843317972
0.044288480154888676,0.1889400921658986
0.044530493707647625,0.1889400921658986
0.044530493707647625,0.1912442396313364
0.04477250726040658,0.1912442396313364
0.04477250726040658,0.1935483870967742
0.04525653436592449,0.1935483870967742
0.04525653436592449,0.19700460829493088
0.04622458857696031,0.19700460829493088
0.04622458857696031,0.19815668202764977
0.046466602129719266,0.19815668202764977
0.046466602129719266,0.19930875576036866
0.04670861568247822,0.19930875576036866
0.04670861568247822,0.20046082949308755
0.04695062923523717,0.20046082949308755
0.04695062923523717,0.20161290322580644
0.04719264278799613,0.20161290322580644
0.04719264278799613,0.20276497695852536
0.04743465634075508,0.20276497695852536
0.04743465634075508,0.20391705069124424
0.04767666989351404,0.20391705069124424
0.04767666989351404,0.20506912442396313
0.04912875121006777,0.20506912442396313
0.04912875121006777,0.20622119815668202
0.049370764762826716,0.20622119815668202
0.049370764762826716,0.2073732718894009
0.05058083252662149,0.2073732718894009
0.05058083252662149,0.20967741935483872
0.050822846079380445,0.20967741935483872
0.050822846079380445,0.21313364055299538
0.051548886737657305,0.21313364055299538
0.051548886737657305,0.21428571428571427
0.05203291384317522,0.21428571428571427
0.05203291384317522,0.2154377880184332
0.05275895450145208,0.2154377880184332
0.05275895450145208,0.21658986175115208
0.05324298160696999,0.21658986175115208
0.05324298160696999,0.21774193548387097
0.05396902226524685,0.21774193548387097
0.05396902226524685,0.21889400921658986
0.05421103581800581,0.21889400921658986
0.05421103581800581,0.22350230414746544
0.05445304937076476,0.22350230414746544
0.05445304937076476,0.22580645161290322
0.05469506292352372,0.22580645161290322
0.05469506292352372,0.22811059907834103
0.05542110358180058,0.22811059907834103
0.05542110358180058,0.22926267281105991
0.05590513068731849,0.22926267281105991
0.05590513068731849,0.2304147465437788
0.05663117134559535,0.2304147465437788
0.05663117134559535,0.2315668202764977
0.05735721200387222,0.2315668202764977
0.05735721200387222,0.23387096774193547
0.05808325266214908,0.23387096774193547
0.05808325266214908,0.23963133640552994
0.05856727976766699,0.23963133640552994
0.05856727976766699,0.24308755760368664
0.0590513068731849,0.24308755760368664
0.0590513068731849,0.24423963133640553
0.05953533397870281,0.24423963133640553
0.05953533397870281,0.2465437788018433
0.060019361084220714,0.2465437788018433
0.060019361084220714,0.24769585253456222
0.06098741529525654,0.24769585253456222
0.06098741529525654,0.2488479262672811
0.06122942884801549,0.2488479262672811
0.06122942884801549,0.2523041474654378
0.06147144240077444,0.2523041474654378
0.06147144240077444,0.2534562211981567
0.061955469506292354,0.2534562211981567
0.061955469506292354,0.25460829493087556
0.06219748305905131,0.25460829493087556
0.06219748305905131,0.2557603686635945
0.06243949661181026,0.2557603686635945
0.06243949661181026,0.2569124423963134
0.06316553727008713,0.2569124423963134
0.06316553727008713,0.25806451612903225
0.06364956437560504,0.25806451612903225
0.06364956437560504,0.26036866359447003
0.06389157792836399,0.26036866359447003
0.06389157792836399,0.26152073732718895
0.0643756050338819,0.26152073732718895
0.0643756050338819,0.2626728110599078
0.06485963213939981,0.2626728110599078
0.06485963213939981,0.2661290322580645
0.06558567279767667,0.2661290322580645
0.06558567279767667,0.2672811059907834
0.06606969990319458,0.2672811059907834
0.06606969990319458,0.2684331797235023
0.06655372700871248,0.2684331797235023
0.06655372700871248,0.2707373271889401
0.0670377541142304,0.2707373271889401
0.0670377541142304,0.2730414746543779
0.06727976766698936,0.2730414746543779
0.06727976766698936,0.27419354838709675
0.06776379477250725,0.27419354838709675
0.06776379477250725,0.27534562211981567
0.06800580832526622,0.27534562211981567
0.06800580832526622,0.2764976958525346
0.07066795740561471,0.2764976958525346
0.07066795740561471,0.27764976958525345
0.07090997095837367,0.27764976958525345
0.07090997095837367,0.27880184331797236
0.07115198451113262,0.27880184331797236
0.07115198451113262,0.2799539170506912
0.07139399806389157,0.2799539170506912
0.07139399806389157,0.28110599078341014
0.07163601161665054,0.28110599078341014
0.07163601161665054,0.28225806451612906
0.07260406582768635,0.28225806451612906
0.07260406582768635,0.2834101382488479
0.07284607938044531,0.2834101382488479
0.07284607938044531,0.2857142857142857
0.07308809293320426,0.2857142857142857
0.07308809293320426,0.2891705069124424
0.07333010648596322,0.2891705069124424
0.07333010648596322,0.2903225806451613
0.07454017424975799,0.2903225806451613
0.07454017424975799,0.29147465437788017
0.07478218780251694,0.29147465437788017
0.07478218780251694,0.2926267281105991
0.07671829622458858,0.2926267281105991
0.07671829622458858,0.29493087557603687
0.07889641819941917,0.29493087557603687
0.07889641819941917,0.2960829493087558
0.07938044530493708,0.2960829493087558
0.07938044530493708,0.29723502304147464
0.08010648596321394,0.29723502304147464
0.08010648596321394,0.2995391705069124
0.0808325266214908,0.2995391705069124
0.0808325266214908,0.30069124423963134
0.08107454017424975,0.30069124423963134
0.08107454017424975,0.30184331797235026
0.08131655372700872,0.30184331797235026
0.08131655372700872,0.3029953917050691
0.08180058083252661,0.3029953917050691
0.08180058083252661,0.30414746543778803
0.08228460793804453,0.30414746543778803
0.08228460793804453,0.3052995391705069
0.08252662149080349,0.3052995391705069
0.08252662149080349,0.3064516129032258
0.08325266214908035,0.3064516129032258
0.08325266214908035,0.3076036866359447
0.0834946757018393,0.3076036866359447
0.0834946757018393,0.3099078341013825
0.08397870280735721,0.3099078341013825
0.08397870280735721,0.31105990783410137
0.0856727976766699,0.31105990783410137
0.0856727976766699,0.3122119815668203
0.08591481122942884,0.3122119815668203
0.08591481122942884,0.31451612903225806
0.08639883833494676,0.31451612903225806
0.08639883833494676,0.315668202764977
0.0866408518877057,0.315668202764977
0.0866408518877057,0.3191244239631336
0.08712487899322362,0.3191244239631336
0.08712487899322362,0.32027649769585254
0.08785091965150048,0.32027649769585254
0.08785091965150048,0.32142857142857145
0.08809293320425944,0.32142857142857145
0.08809293320425944,0.3225806451612903
0.08857696030977735,0.3225806451612903
